"IPC Full ","Total","A61B5/00 : Measuring for diagnostic purposes   ","A61B5/02 : Measuring pulse, heart rate, blood pressure or blood flow ; Combined pulse/heart-rate/blood pressure determination ; Evaluating a cardiovascular condition not otherwise provided for, e.g. using combinations of techniques provided for in this group with electrocardiography ; Heart catheters for measuring blood pressure ","A61B5/0484 : using evoked response ","A61B5/12 : Audiometering ","A61B6/51","A61F13/42 : with wetness indicator or alarm ","B01D53/00 : Separation of gases or vapours ; Recovering vapours of volatile solvents from gases ; Chemical or biological purification of waste gases, e.g. engine exhaust gases, smoke, fumes, flue gases or aerosols ","B01J19/00 : Chemical, physical or physico-chemical processes in general ; Their relevant apparatus ","B01L1/02 : Air-pressure chambers ; Air-locks therefor ","B01L3/00 : Containers or dishes for laboratory use, e.g. laboratory glassware ","B01L9/00 : Supporting devices ; Holding devices ","B64C39/02 : characterised by special use ","B65G1/137 : with arrangements or automatic control means for selecting which articles are to be removed ","B81B7/02 : containing distinct electrical or optical devices of particular relevance for their function, e.g. microelectro-mechanical systems  ","B81C1/00 : Manufacture or treatment of devices or systems in or on a substrate ","B81C99/00 : Subject matter not provided for in other groups of this subclass ","B82B3/00 : Manufacture or treatment of nanostructures by manipulation of individual atoms or molecules, or limited collections of atoms or molecules as discrete units ","B82Y10/00 : Nanotechnology for information processing, storage or transmission, e.g. quantum computing or single electron logic ","B82Y20/00 : Nanooptics, e.g. quantum optics or photonic crystals ","B82Y40/00 : Manufacture or treatment of nanostructures ","C02F1/00 : Treatment of water, waste water, or sewage ","C02F3/00 : Biological treatment of water, waste water, or sewage ","C02F3/02 : Aerobic processes ","C02F3/12 : Activated sludge processes ","C07B61/00 : Other general methods ","C07H21/00 : Compounds containing two or more mononucleotide units having separate phosphate or polyphosphate groups linked by saccharide radicals of nucleoside groups, e.g. nucleic acids ","C07H21/02 : with ribosyl as saccharide radical ","C07H21/04 : with deoxyribosyl as saccharide radical ","C07K1/04 : on carriers ","C12M1/34 : Measuring or testing with condition measuring or sensing means, e.g. colony counters ","C12M3/00 : Tissue, human, animal or plant cell, or virus culture apparatus ","C12N15/00 : Mutation or genetic engineering ; DNA or RNA concerning genetic engineering, vectors, e.g. plasmids, or their isolation, preparation or purification ; Use of hosts therefor ","C12P19/34 : Polynucleotides, e.g. nucleic acids, oligoribonucleotides ","C12Q1/02 : involving viable microorganisms ","C12Q1/68 : involving nucleic acids ","C23C14/04 : Coating on selected surface areas, e.g. using masks ","C23C14/16 : on metallic substrates or on substrates of boron or silicon ","C23C14/24 : Vacuum evaporation ","C23C14/28 : by wave energy or particle radiation ","C23C14/54 : Controlling or regulating the coating process ","C25C3/20 : Automatic control or regulation of cells ","C25D3/54 : of metals not provided for in groups  ","C25D7/12 : Semiconductors ","C25D11/02 : Anodisation ","C25D11/10 : containing organic acids ","C25D11/26 : of refractory metals or alloys based thereon ","C30B11/12 : Vaporous components, e.g. vapour-liquid-solid-growth ","C30B23/02 : Epitaxial-layer growth ","C30B23/04 : Pattern deposit, e.g. by using masks ","C30B23/06 : Heating of the deposition chamber, the substrate, or the materials to be evaporated ","C30B29/02 : Elements ","C30B29/40 : A ; III ; B ; V ;  compounds ","C30B29/60 : characterised by shape ","C30B29/62 : Whiskers or needles ","C40B30/04 : by measuring the ability to specifically bind a target molecule, e.g. antibody-antigen binding, receptor-ligand binding ","C40B40/06 : Libraries containing nucleotides or polynucleotides, or derivatives thereof ","C40B40/10 : Libraries containing peptides or polypeptides, or derivatives thereof ","C40B40/12 : Libraries containing saccharides or polysaccharides, or derivatives thereof ","C40B50/02 : ","C40B60/14 : for creating libraries ","C40B70/00 : Tags or labels specially adapted for combinatorial chemistry or libraries, e.g. fluorescent tags or barcodes ","E04H : BUILDINGS OR LIKE STRUCTURES FOR PARTICULAR PURPOSES ; SWIMMING OR SPLASH BATHS OR POOLS ; MASTS ; FENCING ; TENTS OR CANOPIES, IN GENERAL ","E21B43/00 : Methods or apparatus for obtaining oil, gas, water, soluble or meltable materials or a slurry of minerals from wells ","E21B43/24 : using heat, e.g. steam injection ","E21B44/00 : Automatic control systems specially adapted for drilling operations, i.e. self-operating systems which function to carry out or modify a drilling operation without intervention of a human operator, e.g. computer-controlled drilling systems ","F17C3/08 : by vacuum spaces, e.g. Dewar flask ","F17C13/00 : Details of vessels or of the filling or discharging of vessels ","F25B9/00 : Compression machines, plants or systems, in which the refrigerant is air or other gas of low boiling point ","F25B9/10 : with several cooling stages ","F25D19/00 : Arrangement or mounting of refrigeration units with respect to devices ","F25D19/04 : with more than one refrigeration unit ","F25D23/02 : Doors ; Covers ","G01B7/02 : for measuring length, width, or thickness ","G01C21/36 : Input/output arrangements for on-board computers ","G01D3/036 : on measuring arrangements themselves ","G01J1/42 : using electric radiation detectors ","G01N21/17 : Systems in which incident light is modified in accordance with the properties of the material investigated ","G01N21/19 : Dichroism ","G01N24/00 : Investigating or analysing materials by the use of nuclear magnetic resonance, electron paramagnetic resonance or other spin effects ","G01N27/22 : by investigating capacitance ","G01N27/414 : Ion-sensitive or chemical field-effect transistors, i.e. ISFETS or CHEMFETS ","G01N27/447 : using electrophoresis ","G01N33/00 : Investigating or analysing materials by specific methods not covered by groups  ","G01N33/48 : Biological material, e.g. blood, urine ","G01N33/50 : Chemical analysis of biological material, e.g. blood, urine ; Testing involving biospecific ligand binding methods ; Immunological testing  ","G01N33/53 : Immunoassay ; Biospecific binding assay ; Materials therefor ","G01N33/68 : involving proteins, peptides or amino acids ","G01N33/74 : involving hormones ","G01N33/543 : with an insoluble carrier for immobilising immunochemicals ","G01R27/02 : Measuring real or complex resistance, reactance, impedance, or other two-pole characteristics derived therefrom, e.g. time constant ","G01R31/28 : Testing of electronic circuits, e.g. by signal tracer ","G01R31/3185 : Reconfiguring for testing, e.g. LSSD, partitioning ","G01S7/539 : using analysis of echo signal for target characterisation ; Target signature ; Target cross-section ","G01S15/89 : for mapping or imaging ","G01V1/00 : Seismology ; Seismic or acoustic prospecting or detecting ","G01V1/28 : Processing seismic data, e.g. analysis, for interpretation, for correction ","G01V1/30 : Analysis ","G01V5/10 : using neutron sources ","G01V9/00 : Prospecting or detecting by methods not provided for in groups  ","G02B5/30 : Polarising elements  ","G02B6/12 : of the integrated circuit kind  ","G02B6/42 : Coupling light guides with opto-electronic elements ","G02B6/43 : Arrangements comprising a plurality of opto-electronic elements and associated optical interconnections  ","G02B6/122 : Basic optical elements, e.g. light-guiding paths ","G02B6/293 : with wavelength selective means  ","G02B27/28 : for polarising  ","G02F1/00 : Devices or arrangements for the control of the intensity, colour, phase, polarisation or direction of light arriving from an independent light source, e.g. switching, gating or modulating ; Non-linear optics ","G02F1/01 : for the control of the intensity, phase, polarisation or colour ","G02F1/017 : Structures with periodic or quasi periodic potential variation, e.g. superlattices, quantum wells ","G02F1/035 : in an optical waveguide structure ","G02F1/09 : based on magneto-optical elements, e.g. exhibiting Faraday effect ","G02F1/11 : based on acousto-optical elements, e.g. using variable diffraction by sound or like mechanical waves ","G02F1/21 : by interference ","G02F1/31 : Digital deflection devices ","G02F1/33 : Acousto-optical deflection devices ","G02F1/35 : Non-linear optics ","G02F1/37 : for second-harmonic generation ","G02F1/39 : for parametric generation or amplification of light, infra-red, or ultra-violet waves ","G02F1/365 : in an optical waveguide structure ","G02F2/02 : Frequency-changing of light, e.g. by quantum counters ","G02F3/00 : Optical logic elements ; Optical bistable devices ","G03F7/20 : Exposure ; Apparatus therefor ","G05B1/00 : Comparing elements, i.e. elements for effecting comparison directly or indirectly between a desired value and existing or anticipated values ","G05B11/01 : electric ","G05B13/02 : electric ","G05B15/02 : electric ","G05B19/042 : using digital processors ","G05B19/418 : Total factory control, i.e. centrally controlling a plurality of machines, e.g. direct or distributed numerical control  ","G05B19/4093 : characterised by part programming, e.g. entry of geometrical information as taken from a technical drawing, combining this with machining and material information to obtain control information, named part programme, for the NC machine ","G05B23/02 : Electric testing or monitoring ","G05F1/46 : wherein the variable actually regulated by the final control device is dc ","G06E3/00 : Devices not provided for in group  ","G06F1/00 : Details not covered by groups  ;  and  ","G06F1/04 : Generating or distributing clock signals or signals derived directly therefrom ","G06F1/20 : Cooling means ","G06F3/00 : Input arrangements for transferring data to be processed into a form capable of being handled by the computer ; Output arrangements for transferring data from processing unit to output unit, e.g. interface arrangements ","G06F3/06 : Digital input from, or digital output to, record carriers ","G06F7/00 : Methods or arrangements for processing data by operating upon the order or content of the data handled ","G06F7/58 : Random or pseudo-random number generators ","G06F7/72 : using residue arithmetic ","G06F7/76 : Arrangements for rearranging, permuting or selecting data according to predetermined rules, independently of the content of the data ","G06F7/78 : for changing the order of data flow, e.g. matrix transposition or LIFO buffers ; Overflow or underflow handling therefor ","G06F8/30 : Creation or generation of source code ","G06F8/41 : Compilation ","G06F8/72 : Code refactoring ","G06F9/00 : Arrangements for program control, e.g. control units ","G06F9/30 : Arrangements for executing machine instructions, e.g. instruction decode   ","G06F9/44 : Arrangements for executing specific programs ","G06F9/46 : Multiprogramming arrangements ","G06F9/48 : Program initiating ; Program switching, e.g. by interrupt ","G06F9/445 : Program loading or initiating   ","G06F11/00 : Error detection ; Error correction ; Monitoring ","G06F11/07 : Responding to the occurrence of a fault, e.g. fault tolerance ","G06F11/08 : Error detection or correction by redundancy in data representation, e.g. by using checking codes ","G06F11/30 : Monitoring ","G06F12/02 : Addressing or allocation ; Relocation  ","G06F12/0882 : Page mode ","G06F13/00 : Interconnection of, or transfer of information or other signals between, memories, inputoutput devices or central processing units ","G06F13/40 : Bus structure ","G06F15/16 : Combinations of two or more digital computers each having at least an arithmetic unit, a program unit and a register, e.g. for a simultaneous processing of several programs ","G06F15/18 : in which a programme is changed according to experience gained by the computer itself during a complete run ; Learning machines ","G06F15/82 : data or demand driven ","G06F16/00 : Information retrieval ; Database structures therefor ; File system structures therefor ","G06F16/36 : Creation of semantic tools, e.g. ontology or thesauri ","G06F16/906 : Clustering ; Classification ","G06F17/00 : Digital computing or data processing equipment or methods, specially adapted for specific functions ","G06F17/10 : Complex mathematical operations ","G06F17/11 : for solving equations ","G06F17/12 : Simultaneous equations ","G06F17/14 : Fourier, Walsh or analogous domain transformations ","G06F17/16 : Matrix or vector computation ","G06F17/17 : Function evaluation by approximation methods, e.g. interpolation or extrapolation, smoothing or least mean square method ","G06F17/18 : for evaluating statistical data ","G06F17/27 : Automatic analysis, e.g. parsing, orthograph correction ","G06F17/30 : Information retrieval ; Database structures therefor ","G06F17/50 : Computer-aided design ","G06F19/00 : Digital computing or data processing equipment or methods, specially adapted for specific applications ","G06F21/12 : Protecting executable software ","G06F21/14 : against software analysis or reverse engineering, e.g. by obfuscation ","G06F30/20 : Design optimisation, verification or simulation ","G06F30/28 : using fluid dynamics, e.g. using Navier-Stokes equations or computational fluid dynamics [CFD] ","G06F30/3308 : using simulation ","G06F40/00 : Handling natural language data ","G06F40/10 : Text processing ","G06G7/00 : Devices in which the computing operation is performed by varying electric or magnetic quantities ","G06K9/62 : Methods or arrangements for pattern recognition using electronic means ","G06N3/00 : Computing arrangements based on biological models ","G06N3/04 : Architecture, e.g. interconnection topology ","G06N3/042 : Knowledge-based neural networks ; Logical representations of neural networks ","G06N3/045 : Combinations of networks ","G06N3/0455 : Auto-encoder networks ; Encoder-decoder networks ","G06N3/047 : Probabilistic or stochastic networks ","G06N3/06 : Physical realisation, i.e. hardware implementation of neural networks, neurons or parts of neurons ","G06N3/063 : using electronic means ","G06N3/08 : Learning methods ","G06N3/084 : Backpropagation, e.g. using gradient descent ","G06N3/088 : Non-supervised learning, e.g. competitive learning ","G06N3/092 : Reinforcement learning ","G06N3/0985 : Hyperparameter optimisation ; Meta-learning ; Learning-to-learn ","G06N3/12 : using genetic models ","G06N3/126 : Evolutionary algorithms, e.g. genetic algorithms or genetic programming ","G06N5/00 : Computing arrangements using knowledge-based models ","G06N5/01 : Dynamic search techniques ; Heuristics ; Dynamic trees ; Branch-and-bound ","G06N5/02 : Knowledge representation ","G06N5/04 : Inference methods or devices ","G06N7/00 : Computing arrangements based on specific mathematical models ","G06N7/01 : Probabilistic graphical models, e.g. probabilistic networks ","G06N10/00 : Quantum computing, i.e. information processing based on quantum-mechanical phenomena ","G06N10/20 : Models of quantum computing, e.g. quantum circuits or universal quantum computers ","G06N10/40 : Physical realisations or architectures of quantum processors or components for manipulating qubits, e.g. qubit coupling or qubit control ","G06N10/60 : Quantum algorithms, e.g. based on quantum optimisation, or quantum Fourier or Hadamard transforms ","G06N10/70 : Quantum error correction, detection or prevention, e.g. surface codes or magic state distillation ","G06N10/80 : Quantum programming, e.g. interfaces, languages or software-development kits for creating or handling programs capable of running on quantum computers ; Platforms for simulating or accessing quantum computers, e.g. cloud-based quantum computing ","G06N20/00 : Machine learning ","G06N20/10 : using kernel methods, e.g. support vector machines [SVM] ","G06N99/00 : Subject matter not provided for in other groups of this subclass ","G06N : COMPUTING ARRANGEMENTS BASED ON SPECIFIC COMPUTATIONAL MODELS ","G06Q10/00 : Administration ; Management ","G06Q30/00 : Commerce, e.g. shopping or e-commerce ","G06Q50/00 : Systems or methods specially adapted for specific business sectors, e.g. utilities or tourism ","G06V20/40 : in video content ","G06V20/52 : Surveillance or monitoring of activities, e.g. for recognising suspicious objects ","G07G1/12 : electronically operated ","G08B19/00 : Alarms responsive to two or more different undesired or abnormal conditions, e.g. burglary and fire, abnormal temperature and abnormal rate of flow ","G08B23/00 : Alarms responsive to unspecified undesired or abnormal conditions ","G08G1/0968 : Systems involving transmission of navigation instructions to the vehicle ","G08G1/0969 : having a display in the form of a map ","G09G5/00 : Control arrangements or circuits for visual indicators common to cathode-ray tube indicators and other visual indicators ","G10L25/48 : specially adapted for particular use ","G11B7/0037 : with discs ","G11B7/0045 : Recording ","G11B7/005 : Reproducing ","G11B7/24 : Record carriers characterised by shape, structure or physical properties, or by the selection of the material  ","G11B7/244 : comprising organic materials only ","G11C11/18 : using Hall-effect devices ","G11C11/44 : using super-conductive elements, e.g. cryotron ","G11C13/02 : using elements whose operation depends upon chemical change ","G11C19/00 : Digital stores in which the information is moved stepwise, e.g. shift registers ","G16B5/00 : ICT specially adapted for modelling or simulations in systems biology, e.g. gene-regulatory networks, protein interaction networks or metabolic networks ","G16B20/20 : Allele or variant detection, e.g. single nucleotide polymorphism [SNP] detection ","G16B20/40 : Population genetics ; Linkage disequilibrium ","G16B20/50 : Mutagenesis ","G16B25/10 : Gene or protein expression profiling ; Expression-ratio estimation or normalisation ","G16B30/10 : Sequence alignment ; Homology search ","G16B30/20 : Sequence assembly ","G16B35/00 : ICT specially adapted for  ","G16B35/20 : Screening of libraries ","G16B40/00 : ICT specially adapted for biostatistics ; ICT specially adapted for bioinformatics-related machine learning or data mining, e.g. knowledge discovery or pattern finding ","G16B40/20 : Supervised data analysis ","G16B40/30 : Unsupervised data analysis ","G16B50/10 : Ontologies ; Annotations ","G16C10/00 : Computational theoretical chemistry, i.e. ICT specially adapted for theoretical aspects of quantum chemistry, molecular mechanics, molecular dynamics or the like ","G16C20/50 : Molecular design, e.g. of drugs ","G16C20/60 : ","G16C20/64 : Screening of libraries ","G16C60/00 : Computational materials science, i.e. ICT specially adapted for investigating the physical or chemical properties of materials or phenomena associated with their design, synthesis, processing, characterisation or utilisation ","G16H20/10 : relating to drugs or medications, e.g. for ensuring correct administration to patients ","G16H50/30 : for calculating health indices ; for individual health risk assessment ","H01B12/16 : characterised by cooling ","H01F6/06 : Coils, e.g. winding, insulating, terminating or casing arrangements therefor ","H01G5/16 : using variation of distance between electrodes ","H01L21/00 : Processes or apparatus specially adapted for the manufacture or treatment of semiconductor or solid state devices or of parts thereof ","H01L21/02 : Manufacture or treatment of semiconductor devices or of parts thereof ","H01L21/70 : Manufacture or treatment of devices consisting of a plurality of solid state components or integrated circuits formed in or on a common substrate or of specific parts thereof ; Manufacture of integrated circuit devices or of specific parts thereof ","H01L21/98 : Assembly of devices consisting of solid state components formed in or on a common substrate ; Assembly of integrated circuit devices ","H01L21/336 : with an insulated gate ","H01L21/768 : Applying interconnections to be used for carrying current between separate components within a device ","H01L23/00 : Details of semiconductor or other solid state devices ","H01L23/32 : Holders for supporting the complete device in operation, i.e. detachable fixtures ","H01L23/38 : Cooling arrangements using the Peltier effect ","H01L23/58 : Structural electrical arrangements for semiconductor devices not otherwise provided for ","H01L23/66 : High-frequency adaptations ","H01L23/373 : Cooling facilitated by selection of materials for the device ","H01L23/498 : Leads on insulating substrates ","H01L23/532 : characterised by the materials ","H01L23/538 : the interconnection structure between a plurality of semiconductor chips being formed on, or in, insulating substrates ","H01L23/552 : Protection against radiation, e.g. light ","H01L25/16 : the devices being of types provided for in two or more different main groups of groups  ; , e.g. forming hybrid circuits ","H01L27/02 : including semiconductor components specially adapted for rectifying, oscillating, amplifying or switching and having at least one potential-jump barrier or surface barrier ; including integrated passive circuit elements with at least one potential-jump barrier or surface barrier ","H01L27/06 : including a plurality of individual components in a non-repetitive configuration ","H01L27/092 : complementary MIS field-effect transistors ","H01L27/14 : including semiconductor components sensitive to infra-red radiation, light, electromagnetic radiation of shorter wavelength or corpuscular radiation and specially adapted either for the conversion of the energy of such radiation into electrical energy or for the control of electrical energy by such radiation ","H01L29/06 : characterised by their shape ; characterised by the shapes, relative sizes, or dispositions of the semiconductor regions ","H01L29/12 : characterised by the materials of which they are formed ","H01L29/16 : including, apart from doping materials or other impurities, only elements of Group IV of the Periodic System in uncombined form ","H01L29/20 : including, apart from doping materials or other impurities, only A ; III ; B ; V ;  compounds ","H01L29/66 : Types of semiconductor device ","H01L29/78 : with field effect produced by an insulated gate ","H01L29/205 : in different semiconductor regions ","H01L29/775 : with one-dimensional charge carrier gas channel, e.g. quantum wire FET ","H01L31/10 : characterised by at least one potential-jump barrier or surface barrier, e.g. phototransistors ","H01L33/06 : within the light emitting region, e.g. quantum confinement structure or tunnel barrier ","H01L33/24 : of the light emitting region, e.g. non-planar junction ","H01L33/32 : containing nitrogen ","H01L39/02 : Details ","H01L39/12 : characterised by the material ","H01L39/22 : Devices comprising a junction of dissimilar materials, e.g. Josephson-effect devices ","H01L39/24 : Processes or apparatus specially adapted for the manufacture or treatment of devices provided for in group  ","H01P1/10 : for switching or interrupting ","H01P1/20 : Frequency-selective devices, e.g. filters ","H01P1/22 : Attenuating devices ","H01P1/162 : absorbing spurious or unwanted modes of propagation ","H01P1/202 : Coaxial filters ","H01P1/203 : Strip line filters ","H01P1/209 : comprising one or more branching arms or cavities wholly outside the main waveguide ","H01P1/213 : combining or separating two or more different frequencies ","H01P1/218 : the ferromagnetic material acting as a frequency selective coupling element, e.g. YIG-filters ","H01P3/06 : Coaxial lines ","H01P5/08 : for linking lines or devices of different kinds ","H01P7/08 : Strip line resonators ","H01R43/02 : for soldered or welded connections ","H01S3/00 : Lasers, i.e. devices using stimulated emission of electromagnetic radiation in the infrared, visible or ultraviolet wave range ","H01S3/067 : Fibre lasers ","H02J3/14 : by switching loads on to, or off from, network, e.g. progressively balanced loading ","H02J3/32 : using batteries with converting means ","H02J3/38 : Arrangements for parallelly feeding a single network by two or more generators, converters or transformers ","H03B15/00 : Generation of oscillations using galvano-magnetic devices, e.g. Hall-effect devices, devices using spin transfer effects, devices using giant magnetoresistance, or using super-conductivity effects ","H03B17/00 : Generation of oscillations using a radiation source and a detector ","H03D7/00 : Transference of modulation from one carrier to another, e.g. frequency-changing ","H03F1/26 : Modifications of amplifiers to reduce influence of noise generated by amplifying elements ","H03F3/08 : controlled by light ","H03F7/00 : Parametric amplifiers ","H03F19/00 : Amplifiers using superconductivity effects ","H03H7/01 : Frequency selective two-port networks ","H03H7/25 : comprising an element controlled by an electric or magnetic variable ","H03H7/46 : Networks for connecting several sources or loads, working on different frequencies or frequency bands, to a common load or source ","H03H9/02 : Details ","H03H9/56 : Monolithic crystal filters ","H03H11/04 : Frequency selective two-port networks ","H03H11/34 : Networks for connecting several sources or loads working on different frequencies or frequency bands, to a common load or source ","H03K3/38 : by the use, as active elements, of superconductive devices ","H03K3/42 : by the use, as active elements, of opto-electronic devices, i.e. light-emitting and photoelectric devices electrically- or optically-coupled ","H03K5/135 : by the use of time reference signals, e.g. clock signals ","H03K17/92 : by the use, as active elements, of superconductive devices ","H03L7/06 : using a reference signal applied to a frequency- or phase-locked loop ","H03L7/08 : Details of the phase-locked loop ","H03L7/26 : using energy levels of molecules, atoms, or subatomic particles as a frequency reference ","H03M7/30 : Compression ","H03M13/03 : Error detection or forward error correction by redundancy in data representation, i.e. code words containing more digits than the source words ","H03M13/11 : using multiple parity bits ","H04B7/0413 : MIMO systems ","H04B7/0417 : Feedback systems ","H04B7/06 : at the transmitting station ","H04B10/40 : Transceivers ","H04B10/50 : Transmitters ","H04B10/60 : Receivers ","H04B10/70 : Photonic quantum communication ","H04B10/112 : Line-of-sight transmission over an extended range ","H04B10/293 : Signal power control ","H04B10/297 : Bidirectional amplification ","H04L1/00 : Arrangements for detecting or preventing errors in the information received ","H04L5/00 : Arrangements affording multiple use of the transmission path ","H04L9/08 : Key distribution ","H04L9/32 : including means for verifying the identity or authority of a user of the system ","H04L12/24 : Arrangements for maintenance or administration ","H04L12/26 : Monitoring arrangements ; Testing arrangements ","H04L12/56 : Packet switching systems ","H04L27/26 : Systems using multi-frequency codes ","H04L27/34 : Amplitude- and phase-modulated carrier systems, e.g. quadrature-amplitude modulated carrier systems ","H04L29/06 : characterised by a protocol ","H04L29/08 : Transmission control procedure, e.g. data link level control procedure ","H04L41/16 : using machine learning or artificial intelligence ","H04N19/00 : Methods or arrangements for coding, decoding, compressing or decompressing digital video signals ","H04N21/61 : Network physical structure ; Signal processing ","H04N21/234 : Processing of video elementary streams, e.g. splicing of video streams or manipulating MPEG-4 scene graphs ","H04N21/258 : Client or end-user data management, e.g. managing client capabilities, user preferences or demographics or processing of multiple end-users preferences to derive collaborative data ","H04N21/442 : Monitoring of processes or resources, e.g. detecting the failure of a recording device, monitoring the downstream bandwidth, the number of times a movie has been viewed or the storage space available from the internal hard disk ","H04N21/462 : Content or additional data management e.g. creating a master electronic program guide from data received from the Internet and a Head-end or controlling the complexity of a video stream by scaling the resolution or bit-rate based on the client capabilities ","H04N21/2343 : involving reformatting operations of video signals for distribution or compliance with end-user requests or end-user device requirements ","H04N21/6379 : directed to encoder ","H04R25/00 : Deaf-aid sets ","H04W16/10 : Dynamic resource partitioning ","H04W28/02 : Traffic management, e.g. flow control or congestion control ","H04W52/02 : Power saving arrangements ","H04W72/00 : Local resource management, e.g. selection or allocation of wireless resources or wireless traffic scheduling ","H04W72/04 : Wireless resource allocation ","H04W72/12 : Wireless traffic scheduling ","H05K1/02 : Details ","H05K1/03 : Use of materials for the substrate ","H05K1/11 : Printed elements for providing electric connections to or between printed circuits ","H05K3/34 : by soldering ","H05K7/20 : Modifications to facilitate cooling, ventilating, or heating ","H10B63/00 : Resistance change memory devices, e.g. resistive RAM [ReRAM] devices ","H10B99/00 : Subject matter not provided for in other groups of this subclass ","H10D48/00","H10D48/30","H10K99/00 : Subject matter not provided for in other groups of this subclass ","H10N10/00 : Thermoelectric devices comprising a junction of dissimilar materials, i.e. devices exhibiting Seebeck or Peltier effects ","H10N10/17 : characterised by the structure or configuration of the cell or thermocouple forming the device ","H10N15/00 : Thermoelectric devices without a junction of dissimilar materials ; Thermomagnetic devices, e.g. using the Nernst-Ettingshausen effect ","H10N30/40 : with electrical input and electrical output, e.g. functioning as transformers ","H10N39/00 : Integrated devices, or assemblies of multiple devices, comprising at least one piezoelectric, electrostrictive or magnetostrictive element covered by groups  ","H10N52/00 : Hall-effect devices ","H10N59/00 : Integrated devices, or assemblies of multiple devices, comprising at least one galvanomagnetic or Hall-effect element covered by groups  ","H10N60/00 : Superconducting devices ","H10N60/01 : Manufacture or treatment ","H10N60/10 : Junction-based devices ","H10N60/12 : Josephson-effect devices ","H10N60/30 : Devices switchable between superconducting and normal states ","H10N60/80 : Constructional details ","H10N60/81 : Containers ; Mountings ","H10N60/82 : Current path ","H10N60/83 : Element shape ","H10N60/84 : Switching means for devices switchable between superconducting and normal states ","H10N60/85 : Superconducting active materials ","H10N60/355 : Power cryotrons ","H10N69/00 : Integrated devices, or assemblies of multiple devices, comprising at least one superconducting element covered by group  ","H10N70/00 : Solid-state devices without a potential-jump barrier or surface barrier, and specially adapted for rectifying, amplifying, oscillating or switching ","H10N99/00 : Subject matter not provided for in other groups of this subclass "
"Current Owner "
"IQM FINLAND OY","92","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","","","17","20","56","4","13","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","1","2","","","","","1","1","1","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1","","","","","","1","","1","","","","1","","","","","","1","1","3","","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","","","","","","1","","1","","1","","","4","5","5","9","","3","1","1","","","2","1","25","","1"
"ERICSSON AB","32","","","","","","","","","","","","1","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","1","","","","","","","","","","","","","","","1","","1","1","","","1","","","","","","","1","1","1","","1","","1","","","","","","","","","1","","","","","","2","","","3","","","2","3","1","2","1","1","","","1","","","","1","1","12","2","1","10","2","1","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","1","1","","","","","","","","3","1","1","","1","1","","1","1","","","1","","","","","","","","","","2","1","1","1","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MICROSOFT CORP","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1","1","2","1","","","","1","1","1","1","","1","1","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","","","","","","1","1","","","","1","1","","","","","","","","","","1","","1","","","","","","","","","","1","1","","","1","1","","","","","1","","","","","","","","","","","","","","","","","","1","","","","","","6","3","4","","","","1","","1","1","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","4","","","1","1","","","","","","","","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","9","5","1","1","4","","1","","1","3","","5","","1"
